time_s,x_m,v_m_s,theta1_rad,omega1_rad_s,theta2_rad,omega2_rad_s,theta3_rad,omega3_rad_s,force_N,push_N
1.300000000000000044e-01,-4.016818443687683506e-04,-6.880216093771585745e-03,3.175957791343363146e-02,2.826093979575281523e-01,1.403066804645889537e-02,-1.177682676480199392e-01,1.766359920807631517e-02,1.022586477665690663e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.325000000000000067e-01,-4.191246709639744788e-04,-7.074762776356702948e-03,3.248006328887777239e-02,2.938507551262360407e-01,1.372562231650330429e-02,-1.263513062656025643e-01,1.769053583798861976e-02,1.133962365003412728e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.350000000000000089e-01,-4.370593145430703053e-04,-7.273697514476605390e-03,3.322919900965104478e-02,3.055329676210192247e-01,1.339848618372197452e-02,-1.354448425078049467e-01,1.772038117816825478e-02,1.255404033241295375e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.375000000000000111e-01,-4.554969564124312443e-04,-7.477190227957338647e-03,3.400811226442126273e-02,3.176762187655769454e-01,1.304795101297324608e-02,-1.450749924605411745e-01,1.775339610748732574e-02,1.387657587065892553e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.400000000000000133e-01,-4.744492101497151722e-04,-7.685416845652987342e-03,3.481798178705221986e-02,3.303015671176481316e-01,1.267264133366413116e-02,-1.552691169804522042e-01,1.778986071804799021e-02,1.531514342062119741e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.425000000000000155e-01,-4.939281368627345022e-04,-7.898559493990306435e-03,3.566004008783669327e-02,3.434309810692683373e-01,1.227111166305505825e-02,-1.660558736689942971e-01,1.783007547286749594e-02,1.687813028620015199e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.449999999999999900e-01,-5.139462609152878987e-04,-8.116806681709477778e-03,3.653557577178702387e-02,3.570873738681784593e-01,1.184184319850954334e-02,-1.774652697104665833e-01,1.787436241945947538e-02,1.857442058907841573e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.474999999999999922e-01,-5.345165861082084788e-04,-8.340353478965752479e-03,3.744593594484021959e-02,3.712946388982488743e-01,1.138324037678654574e-02,-1.895287153603425201e-01,1.792306646082027222e-02,2.041341851213837599e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.499999999999999944e-01,-5.556526122989188278e-04,-8.569401688648052573e-03,3.839252870838679582e-02,3.860776850220346557e-01,1.089362729906690960e-02,-2.022790778214196561e-01,1.797655668516553659e-02,2.240507204227159405e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.524999999999999967e-01,-5.773683524369950396e-04,-8.804160007419740280e-03,3.937682574199142388e-02,4.014624717484521210e-01,1.037124402113051742e-02,-2.157507351886935321e-01,1.803522775555184768e-02,2.455989711791507768e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.549999999999999989e-01,-5.996783499865173880e-04,-9.044844173588979797e-03,4.040036497352441497e-02,4.174760439423614300e-01,9.814242708978366397e-03,-2.299796300784462955e-01,1.809950136025238049e-02,2.688900206277516913e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.575000000000000011e-01,-6.225976966982032677e-04,-9.291677098466162230e-03,4.146475333515035888e-02,4.341465657397723388e-01,9.220683661247060930e-03,-2.450033224816637323e-01,1.816982772442531091e-02,2.940411215931582403e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.600000000000000033e-01,-6.461420506853390042e-04,-9.544888977358188809e-03,4.257166960270513528e-02,4.515033532716191123e-01,8.588531201018684280e-03,-2.608610412952894753e-01,1.824668718320807126e-02,3.211759418313080844e-02,0.000000000000000000e+00,0.000000000000000000e+00
