time_s,x_m,v_m_s,theta1_rad,omega1_rad_s,theta2_rad,omega2_rad_s,theta3_rad,omega3_rad_s,force_N,push_N
8.500000000000000611e-02,1.081927335889079354e-18,2.542110060313661000e-17,3.141592653589793116e+00,7.652296437002328137e-16,3.141592653589793116e+00,-6.333613215111868906e-31,3.141592653589793116e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.750000000000000833e-02,1.146410642715999524e-18,2.616551384118114001e-17,3.141592653589793116e+00,7.877168007779533185e-16,3.141592653589793116e+00,-6.489613540607235010e-31,3.141592653589793116e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.999999999999999667e-02,1.212754750028278767e-18,2.690974099917713276e-17,3.141592653589793116e+00,8.102028413753826491e-16,3.141592653589793116e+00,-6.676813931201674861e-31,3.141592653589793116e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.249999999999999889e-02,1.280959192683940844e-18,2.765378212363878854e-17,3.141592653589793116e+00,8.326877657716058901e-16,3.141592653589793116e+00,-6.864014321796114711e-31,3.141592653589793116e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.500000000000000111e-02,1.351023505657280411e-18,2.839763726106867810e-17,3.141592653589793116e+00,8.551715742456385091e-16,3.141592653589793116e+00,-7.051214712390554561e-31,3.141592653589793116e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.750000000000000333e-02,1.422947224038834320e-18,2.914130645795774572e-17,3.141592653589793116e+00,8.776542670764262581e-16,3.141592653589793116e+00,-7.259215146384376034e-31,3.141592653589793116e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000056e-01,1.496729883035351964e-18,2.988478976078531232e-17,3.141592653589793116e+00,9.001358445428450749e-16,3.141592653589793116e+00,-7.477615602077888754e-31,3.141592653589793116e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.025000000000000078e-01,1.572371017969766770e-18,3.062808721601909394e-17,3.141592653589793116e+00,9.226163069237010833e-16,3.141592653589793116e+00,-7.696016057771401475e-31,3.141592653589793116e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.049999999999999961e-01,1.649870164281166732e-18,3.137119887011517709e-17,3.141592653589793116e+00,9.450956544977309871e-16,3.141592653589793116e+00,-7.893616470065532574e-31,3.141592653589793116e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.074999999999999983e-01,1.729226857524765719e-18,3.211412476951803722e-17,3.141592653589793116e+00,9.675738875436014788e-16,3.141592653589793116e+00,-8.080816860659971549e-31,3.141592653589793116e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.100000000000000006e-01,1.810440633371874195e-18,3.285686496066054489e-17,3.141592653589793116e+00,9.900510063399098311e-16,3.141592653589793116e+00,-8.268017251254410524e-31,3.141592653589793116e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.125000000000000028e-01,1.893511027609870142e-18,3.359941948996396580e-17,3.141592653589793116e+00,1.012527011165183700e-15,3.141592653589793116e+00,-8.455217641848849498e-31,3.141592653589793116e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.150000000000000050e-01,1.978437576142170360e-18,3.434178840383795459e-17,3.141592653589793116e+00,1.035001902297880927e-15,3.141592653589793116e+00,-8.694418140941743841e-31,3.141592653589793116e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.175000000000000072e-01,2.065219814988201390e-18,3.508397174868057334e-17,3.141592653589793116e+00,1.057475680016389933e-15,3.141592653589793116e+00,-8.912818596635255686e-31,3.141592653589793116e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.199999999999999956e-01,2.153857280283370042e-18,3.582596957087827925e-17,3.141592653589793116e+00,1.079948344599029524e-15,3.141592653589793116e+00,-9.100018987229694661e-31,3.141592653589793116e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.224999999999999978e-01,2.244349508279035281e-18,3.656778191680593697e-17,3.141592653589793116e+00,1.102419896324048690e-15,3.141592653589793116e+00,-9.297619399523825760e-31,3.141592653589793116e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.250000000000000000e-01,2.336696035342478179e-18,3.730940883282681241e-17,3.141592653589793116e+00,1.124890335469627200e-15,3.141592653589793116e+00,-9.474419768418574361e-31,3.141592653589793116e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.275000000000000022e-01,2.430896397956874184e-18,3.805085036529259128e-17,3.141592653589793116e+00,1.147359662313875204e-15,3.141592653589793116e+00,-9.640820115613630838e-31,3.141592653589793116e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.300000000000000044e-01,2.526950132721262690e-18,3.879210656054337285e-17,3.141592653589793116e+00,1.169827877134833237e-15,3.141592653589793116e+00,-9.869620593006834808e-31,3.141592653589793116e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.325000000000000067e-01,2.624856776350519687e-18,3.953317746490767005e-17,3.141592653589793116e+00,1.192294980210472413e-15,3.141592653589793116e+00,-1.007762102700065628e-30,3.141592653589793116e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.350000000000000089e-01,2.724615865675327333e-18,4.027406312470240936e-17,3.141592653589793116e+00,1.214760971818694229e-15,3.141592653589793116e+00,-1.025442139589540488e-30,3.141592653589793116e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.375000000000000111e-01,2.826226937642145835e-18,4.101476358623294941e-17,3.141592653589793116e+00,1.237225852237330763e-15,3.141592653589793116e+00,-1.043122176479015348e-30,3.141592653589793116e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.400000000000000133e-01,2.929689529313184176e-18,4.175527889579306854e-17,3.141592653589793116e+00,1.259689621744144870e-15,3.141592653589793116e+00,-1.061842215538459246e-30,3.141592653589793116e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.425000000000000155e-01,3.035003177866371609e-18,4.249560909966497107e-17,3.141592653589793116e+00,1.282152280616829592e-15,3.141592653589793116e+00,-1.084722263277779643e-30,3.141592653589793116e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.449999999999999900e-01,3.142167420595328383e-18,4.323575424411929956e-17,3.141592653589793116e+00,1.304613829133008943e-15,3.141592653589793116e+00,-1.102402300167254503e-30,3.141592653589793116e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.474999999999999922e-01,3.251181794909336856e-18,4.397571437541512249e-17,3.141592653589793116e+00,1.327074267570237125e-15,3.141592653589793116e+00,-1.118002332716791113e-30,3.141592653589793116e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.499999999999999944e-01,3.362045838333312220e-18,4.471548953979994662e-17,3.141592653589793116e+00,1.349533596205999315e-15,3.141592653589793116e+00,-1.135682369606265974e-30,3.141592653589793116e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.524999999999999967e-01,3.474759088507774768e-18,4.545507978350972310e-17,3.141592653589793116e+00,1.371991815317711268e-15,3.141592653589793116e+00,-1.154402408665709871e-30,3.141592653589793116e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.549999999999999989e-01,3.589321083188819463e-18,4.619448515276884137e-17,3.141592653589793116e+00,1.394448925182719321e-15,3.141592653589793116e+00,-1.174162449895122981e-30,3.141592653589793116e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.575000000000000011e-01,3.705731360248088590e-18,4.693370569379013527e-17,3.141592653589793116e+00,1.416904926078300390e-15,3.141592653589793116e+00,-1.196002495464474165e-30,3.141592653589793116e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.600000000000000033e-01,3.823989457672740942e-18,4.767274145277488923e-17,3.141592653589793116e+00,1.439359818281662171e-15,3.141592653589793116e+00,-1.214722534523918063e-30,3.141592653589793116e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.625000000000000056e-01,3.944094913565424859e-18,4.841159247591284443e-17,3.141592653589793116e+00,1.461813602069943135e-15,3.141592653589793116e+00,-1.232402571413392923e-30,3.141592653589793116e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.650000000000000078e-01,4.066047266144248947e-18,4.915025880938218029e-17,3.141592653589793116e+00,1.484266277720212530e-15,3.141592653589793116e+00,-1.250082608302867783e-30,3.141592653589793116e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.675000000000000100e-01,4.189846053742752043e-18,4.988874049934955149e-17,3.141592653589793116e+00,1.506717845509469990e-15,3.141592653589793116e+00,-1.268802647362311681e-30,3.141592653589793116e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.700000000000000122e-01,4.315490814809875472e-18,5.062703759197006327e-17,3.141592653589793116e+00,1.529168305714646317e-15,3.141592653589793116e+00,-1.286482684251786541e-30,3.141592653589793116e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.725000000000000144e-01,4.442981087909933782e-18,5.136515013338727764e-17,3.141592653589793116e+00,1.551617658612602897e-15,3.141592653589793116e+00,-1.304162721141261401e-30,3.141592653589793116e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.750000000000000167e-01,4.572316411722586231e-18,5.210307816973323182e-17,3.141592653589793116e+00,1.574065904480131892e-15,3.141592653589793116e+00,-1.322882760200705298e-30,3.141592653589793116e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.774999999999999911e-01,4.703496325042808293e-18,5.284082174712843212e-17,3.141592653589793116e+00,1.596513043593956437e-15,3.141592653589793116e+00,-1.341602799260149196e-30,3.141592653589793116e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.799999999999999933e-01,4.836520366780860834e-18,5.357838091168184776e-17,3.141592653589793116e+00,1.618959076230730249e-15,3.141592653589793116e+00,-1.362402842659531343e-30,3.141592653589793116e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.824999999999999956e-01,4.971388075962264695e-18,5.431575570949092934e-17,3.141592653589793116e+00,1.641404002667038020e-15,3.141592653589793116e+00,-1.381122881718975241e-30,3.141592653589793116e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
