time_s,x_m,v_m_s,theta1_rad,omega1_rad_s,theta2_rad,omega2_rad_s,theta3_rad,omega3_rad_s,force_N,push_N
1.224999999999999978e-01,4.950521662415056923e-02,2.295069548262854697e-01,-3.214729834791292817e-01,-3.322631571074509349e+00,-7.249798016162881803e-03,1.316998903566736878e+00,5.238969789583214354e-02,6.323514364508686647e-01,-8.000000000000000000e+00,0.000000000000000000e+00
1.250000000000000000e-01,5.004978937426451252e-02,2.061565206912640558e-01,-3.297657818895328163e-01,-3.312138852968431468e+00,-3.815903020489053860e-03,1.430693973748775605e+00,5.398824933226400308e-02,6.463801234552092323e-01,-8.000000000000000000e+00,0.000000000000000000e+00
1.275000000000000022e-01,5.053602434464506132e-02,1.828362258896325254e-01,-3.380362642440868925e-01,-3.304749691374708753e+00,-9.349064180520566189e-05,1.547793840007736454e+00,5.562102295001829927e-02,6.597181519048269660e-01,-8.000000000000000000e+00,0.000000000000000000e+00
1.300000000000000044e-01,5.096399308449855309e-02,1.595430271658466181e-01,-3.462919680765114139e-01,-3.300285534948837363e+00,3.925804835224833492e-03,1.668179843242979299e+00,5.728621077060137151e-02,6.723010472829686890e-01,-8.000000000000000000e+00,0.000000000000000000e+00
1.325000000000000067e-01,5.133375950999700260e-02,1.362738633193789628e-01,-3.545399735070290381e-01,-3.298558991487868131e+00,8.250040055808248798e-03,1.791723341142004822e+00,5.898184838384092077e-02,6.840682683297574229e-01,-8.000000000000000000e+00,0.000000000000000000e+00
1.350000000000000089e-01,5.164537987482568926e-02,1.130256677847256835e-01,-3.627868811019875905e-01,-3.299373821145374919e+00,1.288693736386895689e-02,1.918285517597378975e+00,6.070582575750354398e-02,6.949639895664180278e-01,-8.000000000000000000e+00,0.000000000000000000e+00
1.375000000000000111e-01,5.189890277407079033e-02,8.979538272081286077e-02,-3.710387899016912572e-01,-3.302525080309991257e+00,1.784385931414721183e-02,2.047717371891319527e+00,6.245590000776499173e-02,7.049378851610339503e-01,-8.000000000000000000e+00,0.000000000000000000e+00
1.400000000000000133e-01,5.209436918517339199e-02,6.657997456091731270e-02,-3.793012760104225167e-01,-3.307799429319725260e+00,2.312778340529106358e-02,2.179859909586359556e+00,6.422971011608784309e-02,7.139458996683846204e-01,-8.000000000000000000e+00,0.000000000000000000e+00
1.425000000000000155e-01,5.223181254946941687e-02,4.337645090629119182e-02,-3.875793721700929173e-01,-3.314975612675694627e+00,2.874527756068840853e-02,2.314544552208359640e+00,6.602479354034970771e-02,7.219509900146642289e-01,-8.000000000000000000e+00,0.000000000000000000e+00
1.449999999999999900e-01,5.231125889745731616e-02,2.018187857821038614e-02,-3.958775487542119387e-01,-3.323825115180355283e+00,3.470247691931194894e-02,2.451593776883253639e+00,6.783860462804151836e-02,7.289238224287711843e-01,-8.000000000000000000e+00,0.000000000000000000e+00
1.474999999999999922e-01,5.233272702038860996e-02,-3.006597422933666997e-03,-4.041996966202431318e-01,-3.334112991596579256e+00,4.100506251833516136e-02,2.590821990210859571e+00,6.966853469838414636e-02,7.348434079476136027e-01,-8.000000000000000000e+00,0.000000000000000000e+00
