time_s,x_m,v_m_s,theta1_rad,omega1_rad_s,theta2_rad,omega2_rad_s,force_N,push_N
7.749999999999999944e-02,8.996468714849092315e-19,2.318674394339535675e-17,3.141592653589793116e+00,4.651743138622829467e-16,3.141592653589793116e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.000000000000000167e-02,9.585449848407497696e-19,2.393171570078699249e-17,3.141592653589793116e+00,4.801679859914849943e-16,3.141592653589793116e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.250000000000000389e-02,1.019305294805794281e-18,2.467650123851770984e-17,3.141592653589793116e+00,4.951609132420433684e-16,3.141592653589793116e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.500000000000000611e-02,1.081927335889079354e-18,2.542110060313660384e-17,3.141592653589793116e+00,5.101530958001544860e-16,3.141592653589793116e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.750000000000000833e-02,1.146410642715999524e-18,2.616551384118113385e-17,3.141592653589793116e+00,5.251445338519681230e-16,3.141592653589793116e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.999999999999999667e-02,1.212754750028278767e-18,2.690974099917712660e-17,3.141592653589793116e+00,5.401352275835876110e-16,3.141592653589793116e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.249999999999999889e-02,1.280959192683940844e-18,2.765378212363878238e-17,3.141592653589793116e+00,5.551251771810697388e-16,3.141592653589793116e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.500000000000000111e-02,1.351023505657280411e-18,2.839763726106867193e-17,3.141592653589793116e+00,5.701143828304248510e-16,3.141592653589793116e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.750000000000000333e-02,1.422947224038834320e-18,2.914130645795773955e-17,3.141592653589793116e+00,5.851028447176166508e-16,3.141592653589793116e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000056e-01,1.496729883035351964e-18,2.988478976078530616e-17,3.141592653589793116e+00,6.000905630285624958e-16,3.141592653589793116e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.025000000000000078e-01,1.572371017969766770e-18,3.062808721601908778e-17,3.141592653589793116e+00,6.150775379491332009e-16,3.141592653589793116e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.049999999999999961e-01,1.649870164281166732e-18,3.137119887011517093e-17,3.141592653589793116e+00,6.300637696651530382e-16,3.141592653589793116e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.074999999999999983e-01,1.729226857524765719e-18,3.211412476951803105e-17,3.141592653589793116e+00,6.450492583624000326e-16,3.141592653589793116e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.100000000000000006e-01,1.810440633371874195e-18,3.285686496066053873e-17,3.141592653589793116e+00,6.600340042266055680e-16,3.141592653589793116e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.125000000000000028e-01,1.893511027609870142e-18,3.359941948996395964e-17,3.141592653589793116e+00,6.750180074434547810e-16,3.141592653589793116e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.150000000000000050e-01,1.978437576142170360e-18,3.434178840383794843e-17,3.141592653589793116e+00,6.900012681985862654e-16,3.141592653589793116e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.175000000000000072e-01,2.065219814988201390e-18,3.508397174868056718e-17,3.141592653589793116e+00,7.049837866775922697e-16,3.141592653589793116e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.199999999999999956e-01,2.153857280283370042e-18,3.582596957087827309e-17,3.141592653589793116e+00,7.199655630660185981e-16,3.141592653589793116e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.224999999999999978e-01,2.244349508279035281e-18,3.656778191680592464e-17,3.141592653589793116e+00,7.349465975493647089e-16,3.141592653589793116e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.250000000000000000e-01,2.336696035342478179e-18,3.730940883282680009e-17,3.141592653589793116e+00,7.499268903130837154e-16,3.141592653589793116e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.275000000000000022e-01,2.430896397956874184e-18,3.805085036529257895e-17,3.141592653589793116e+00,7.649064415425823848e-16,3.141592653589793116e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.300000000000000044e-01,2.526950132721262690e-18,3.879210656054336053e-17,3.141592653589793116e+00,7.798852514232210404e-16,3.141592653589793116e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.325000000000000067e-01,2.624856776350519687e-18,3.953317746490765772e-17,3.141592653589793116e+00,7.948633201403137585e-16,3.141592653589793116e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.350000000000000089e-01,2.724615865675327333e-18,4.027406312470239704e-17,3.141592653589793116e+00,8.098406478791282698e-16,3.141592653589793116e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.375000000000000111e-01,2.826226937642145835e-18,4.101476358623293708e-17,3.141592653589793116e+00,8.248172348248859592e-16,3.141592653589793116e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.400000000000000133e-01,2.929689529313184176e-18,4.175527889579305622e-17,3.141592653589793116e+00,8.397930811627619651e-16,3.141592653589793116e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.425000000000000155e-01,3.035003177866371609e-18,4.249560909966495875e-17,3.141592653589793116e+00,8.547681870778850799e-16,3.141592653589793116e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.449999999999999900e-01,3.142167420595328383e-18,4.323575424411928724e-17,3.141592653589793116e+00,8.697425527553379478e-16,3.141592653589793116e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.474999999999999922e-01,3.251181794909336856e-18,4.397571437541511017e-17,3.141592653589793116e+00,8.847161783801567688e-16,3.141592653589793116e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.499999999999999944e-01,3.362045838333312220e-18,4.471548953979993429e-17,3.141592653589793116e+00,8.996890641373316933e-16,3.141592653589793116e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
