time_s,x_m,v_m_s,theta1_rad,omega1_rad_s,theta2_rad,omega2_rad_s,force_N,push_N
2.250000000000000056e-01,-3.967273883169501400e-03,-4.255108794699160452e-02,1.465397976580217199e-01,1.146093231386325240e+00,2.454760866104838124e-02,-5.530471929117803942e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.275000000000000078e-01,-4.074688023518925444e-03,-4.338238351335843568e-02,1.494410554220886866e-01,1.175023751000446204e+00,2.313685119378134508e-02,-5.756746663472873671e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.300000000000000100e-01,-4.184196639582990138e-03,-4.422668540140954618e-02,1.524154752302848970e-01,1.204624859681209026e+00,2.166865077202558693e-02,-5.990036145240120735e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.325000000000000122e-01,-4.295832367981774688e-03,-4.508408788379052873e-02,1.554647483989210488e-01,1.234908388920118005e+00,2.014123844340365288e-02,-6.230461792751759154e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.350000000000000144e-01,-4.409628062602909473e-03,-4.595467027269496685e-02,1.585905954771151261e-01,1.265885885200384697e+00,1.855281545883741973e-02,-6.478140444906007600e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.375000000000000167e-01,-4.525616755452007908e-03,-4.683849550932799033e-02,1.617947654708111471e-01,1.297568558652779869e+00,1.690155450670285248e-02,-6.733183638661851544e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.399999999999999911e-01,-4.643831613888827967e-03,-4.773560868324660394e-02,1.650790349341011432e-01,1.329967228236070831e+00,1.518560113374753905e-02,-6.995696837315387162e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.424999999999999933e-01,-4.764305894075841936e-03,-4.864603548330657251e-02,1.684452069191264556e-01,1.363092263418777428e+00,1.340307536515518601e-02,-7.265778608985873355e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.449999999999999956e-01,-4.887072890471346950e-03,-4.956978058287588029e-02,1.718951097758167623e-01,1.396953522372318179e+00,1.155207353623284583e-02,-7.543519755162266804e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.474999999999999978e-01,-5.012165881207187798e-03,-5.050682596302376315e-02,1.754305957927976001e-01,1.431560286724509634e+00,9.630670348173567263e-03,-7.829002389656634087e-01,0.000000000000000000e+00,0.000000000000000000e+00
