time_s,x_m,v_m_s,theta1_rad,omega1_rad_s,theta2_rad,omega2_rad_s,force_N,push_N
1.975000000000000089e-01,-3.378374261082548336e-03,-4.224766653765852503e-02,2.326199947815219826e-01,2.281331505142326410e+00,-2.764549453287259984e-01,-2.847163024894997285e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.000000000000000111e-01,-3.485040626668451519e-03,-4.308561686763338894e-02,2.383808256224667355e-01,2.327342749163101576e+00,-2.836445708691645029e-01,-2.904541639243994222e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.025000000000000133e-01,-3.593803028870981575e-03,-4.392438693041286757e-02,2.442567409373445075e-01,2.373392865538445751e+00,-2.909776538161283344e-01,-2.961920574956945718e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.050000000000000155e-01,-3.704662700040615812e-03,-4.476332317575602848e-02,2.502477912746059463e-01,2.419444559173353326e+00,-2.984541321419758586e-01,-3.019249569940101630e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.075000000000000178e-01,-3.817619240328669252e-03,-4.560177396223265289e-02,2.563539341100500857e-01,2.465460700641904257e+00,-3.060738182911959537e-01,-3.076478506835358395e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.099999999999999922e-01,-3.932670626718996233e-03,-4.643909296428744282e-02,2.625750345132051300e-01,2.511404527943711162e+00,-3.138363998635895769e-01,-3.133557669977833804e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.124999999999999944e-01,-4.049813230555964275e-03,-4.727464255564741563e-02,2.689108663170726721e-01,2.557239847056318904e+00,-3.217414409377149509e-01,-3.190438000145218389e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.149999999999999967e-01,-4.169041843460512438e-03,-4.810779712989348561e-02,2.753611137853649860e-01,2.602931228998822011e+00,-3.297883840253013066e-01,-3.247071344083887645e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.174999999999999989e-01,-4.290349711428949331e-03,-4.893794631978794912e-02,2.819253737657007597e-01,2.648444201168957068e+00,-3.379765526398628706e-01,-3.303410695860178325e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.200000000000000011e-01,-4.413728576814930464e-03,-4.976449807852523222e-02,2.886031583117404375e-01,2.693745430810662089e+00,-3.463051544555119099e-01,-3.359410427211083849e+00,0.000000000000000000e+00,0.000000000000000000e+00
