time_s,x_m,v_m_s,theta_rad,omega_rad_s,force_N,push_N
5.292500000000000426e+00,-1.032159427109702744e-04,2.568904162974996888e-04,-3.804113008645063505e-05,2.400160167285390664e-05,-3.701952999612902651e-04,0.000000000000000000e+00
5.294999999999999929e+00,-1.025749506184415056e-04,2.559036002143640835e-04,-3.798098935489422576e-05,2.411079024307361977e-05,-3.694986688876082301e-04,0.000000000000000000e+00
5.297500000000000320e+00,-1.019364229958802875e-04,2.549188409478760336e-04,-3.792057709945019376e-05,2.421882175383351571e-05,-3.688001416648009493e-04,0.000000000000000000e+00
5.299999999999999822e+00,-1.013003546965875808e-04,2.539361422137211759e-04,-3.785989620549327846e-05,2.432570202118566148e-05,-3.680997433472583003e-04,0.000000000000000000e+00
5.302500000000000213e+00,-1.006667405646518941e-04,2.529555076662253215e-04,-3.779894954388115879e-05,2.443143684273055153e-05,-3.673974988551291271e-04,0.000000000000000000e+00
5.304999999999999716e+00,-1.000355754351022646e-04,2.519769408986995032e-04,-3.773773997100054529e-05,2.453603199763759233e-05,-3.666934329747811036e-04,0.000000000000000000e+00
5.307500000000000107e+00,-9.940685413406035798e-05,2.510004454437841015e-04,-3.767627032881325872e-05,2.463949324666581746e-05,-3.659875703592515455e-04,0.000000000000000000e+00
5.310000000000000497e+00,-9.878057147889172842e-05,2.500260247737915061e-04,-3.761454344490220027e-05,2.474182633218474829e-05,-3.652799355287048347e-04,0.000000000000000000e+00
5.312500000000000000e+00,-9.815672227835619732e-05,2.490536823010476943e-04,-3.755256213251731488e-05,2.484303697819547835e-05,-3.645705528708830683e-04,0.000000000000000000e+00
5.315000000000000391e+00,-9.753530133275741898e-05,2.480834213782326706e-04,-3.749032919062149371e-05,2.494313089035192369e-05,-3.638594466415588213e-04,0.000000000000000000e+00
5.317499999999999893e+00,-9.691630343409151120e-05,2.471152452987193334e-04,-3.742784740393638844e-05,2.504211375598224942e-05,-3.631466409649869334e-04,0.000000000000000000e+00
5.320000000000000284e+00,-9.629972336619498107e-05,2.461491572969115842e-04,-3.736511954298822559e-05,2.513999124411050293e-05,-3.624321598343578687e-04,0.000000000000000000e+00
5.322499999999999787e+00,-9.568555590489166154e-05,2.451851605485809178e-04,-3.730214836415353272e-05,2.523676900547840298e-05,-3.617160271122445148e-04,0.000000000000000000e+00
5.325000000000000178e+00,-9.507379581813891600e-05,2.442232581712019284e-04,-3.723893660970480372e-05,2.533245267256732189e-05,-3.609982665310537534e-04,0.000000000000000000e+00
5.327499999999999680e+00,-9.446443786617292142e-05,2.432634532242865428e-04,-3.717548700785613014e-05,2.542704785962043374e-05,-3.602789016934752659e-04,0.000000000000000000e+00
5.330000000000000071e+00,-9.385747680165320607e-05,2.423057487097170866e-04,-3.711180227280877833e-05,2.552056016266504896e-05,-3.595579560729302840e-04,0.000000000000000000e+00
5.332500000000000462e+00,-9.325290736980626559e-05,2.413501475720781857e-04,-3.704788510479668529e-05,2.561299515953511152e-05,-3.588354530140175770e-04,0.000000000000000000e+00
5.334999999999999964e+00,-9.265072430856842022e-05,2.403966526989873400e-04,-3.698373819013193417e-05,2.570435840989387908e-05,-3.581114157329633413e-04,0.000000000000000000e+00
5.337500000000000355e+00,-9.205092234872780464e-05,2.394452669214244659e-04,-3.691936420125012136e-05,2.579465545525676576e-05,-3.573858673180630124e-04,0.000000000000000000e+00
5.339999999999999858e+00,-9.145349621406557170e-05,2.384959930140600581e-04,-3.685476579675573035e-05,2.588389181901435776e-05,-3.566588307301321852e-04,0.000000000000000000e+00
5.342500000000000249e+00,-9.085844062149622889e-05,2.375488336955823467e-04,-3.678994562146739036e-05,2.597207300645559830e-05,-3.559303288029460406e-04,0.000000000000000000e+00
5.344999999999999751e+00,-9.026575028120721578e-05,2.366037916290230736e-04,-3.672490630646312151e-05,2.605920450479112848e-05,-3.552003842436870671e-04,0.000000000000000000e+00
5.347500000000000142e+00,-8.967541989679760062e-05,2.356608694220822375e-04,-3.665965046912547827e-05,2.614529178317681447e-05,-3.544690196333857889e-04,0.000000000000000000e+00
5.350000000000000533e+00,-8.908744416541605857e-05,2.347200696274515661e-04,-3.659418071318667256e-05,2.623034029273740684e-05,-3.537362574273662645e-04,0.000000000000000000e+00
5.352500000000000036e+00,-8.850181777789795556e-05,2.337813947431368223e-04,-3.652849962877362917e-05,2.631435546659038622e-05,-3.530021199556843212e-04,0.000000000000000000e+00
5.355000000000000426e+00,-8.791853541890164603e-05,2.328448472127789173e-04,-3.646260979245295302e-05,2.639734271986996143e-05,-3.522666294235728916e-04,0.000000000000000000e+00
5.357499999999999929e+00,-8.733759176704402531e-05,2.319104294259738321e-04,-3.639651376727586938e-05,2.647930744975122687e-05,-3.515298079118781330e-04,0.000000000000000000e+00
5.360000000000000320e+00,-8.675898149503520108e-05,2.309781437185914269e-04,-3.633021410282308945e-05,2.656025503547447238e-05,-3.507916773775021624e-04,0.000000000000000000e+00
5.362499999999999822e+00,-8.618269926981246012e-05,2.300479923730929497e-04,-3.626371333524961506e-05,2.664019083836964214e-05,-3.500522596538402603e-04,0.000000000000000000e+00
5.365000000000000213e+00,-8.560873975267335408e-05,2.291199776188474879e-04,-3.619701398732948910e-05,2.671912020188097655e-05,-3.493115764512207859e-04,0.000000000000000000e+00
5.367499999999999716e+00,-8.503709759940803999e-05,2.281941016324471997e-04,-3.613011856850047144e-05,2.679704845159176934e-05,-3.485696493573397798e-04,0.000000000000000000e+00
5.370000000000000107e+00,-8.446776746043084809e-05,2.272703665380213542e-04,-3.606302957490866736e-05,2.687398089524931097e-05,-3.478264998377010413e-04,0.000000000000000000e+00
5.372500000000000497e+00,-8.390074398091103671e-05,2.263487744075492580e-04,-3.599574948945308153e-05,2.694992282278994725e-05,-3.470821492360491047e-04,0.000000000000000000e+00
5.375000000000000000e+00,-8.333602180090277447e-05,2.254293272611719644e-04,-3.592828078183011773e-05,2.702487950636431416e-05,-3.463366187748066066e-04,0.000000000000000000e+00
5.377500000000000391e+00,-8.277359555547435016e-05,2.245120270675028424e-04,-3.586062590857800399e-05,2.709885620036270480e-05,-3.455899295555070450e-04,0.000000000000000000e+00
5.379999999999999893e+00,-8.221345987483662352e-05,2.235968757439369271e-04,-3.579278731312117038e-05,2.717185814144058877e-05,-3.448421025592294359e-04,0.000000000000000000e+00
5.382500000000000284e+00,-8.165560938447064942e-05,2.226838751569592666e-04,-3.572476742581455223e-05,2.724389054854426713e-05,-3.440931586470305308e-04,0.000000000000000000e+00
5.384999999999999787e+00,-8.110003870525459729e-05,2.217730271224519140e-04,-3.565656866398781875e-05,2.731495862293667639e-05,-3.433431185603779551e-04,0.000000000000000000e+00
5.387500000000000178e+00,-8.054674245358985735e-05,2.208643334059998890e-04,-3.558819343198956788e-05,2.738506754822333822e-05,-3.425920029215798234e-04,0.000000000000000000e+00
5.389999999999999680e+00,-7.999571524152642864e-05,2.199577957231959745e-04,-3.551964412123142617e-05,2.745422249037843455e-05,-3.418398322342179867e-04,0.000000000000000000e+00
5.392500000000000071e+00,-7.944695167688748023e-05,2.190534157399443200e-04,-3.545092311023209452e-05,2.752242859777103502e-05,-3.410866268835747203e-04,0.000000000000000000e+00
5.395000000000000462e+00,-7.890044636339323494e-05,2.181511950727629346e-04,-3.538203276466133290e-05,2.758969100119145333e-05,-3.403324071370642900e-04,0.000000000000000000e+00
5.397499999999999964e+00,-7.835619390078402623e-05,2.172511352890850401e-04,-3.531297543738386375e-05,2.765601481387773561e-05,-3.395771931446592068e-04,0.000000000000000000e+00
5.400000000000000355e+00,-7.781418888494265047e-05,2.163532379075592063e-04,-3.524375346850324152e-05,2.772140513154229793e-05,-3.388210049393197329e-04,0.000000000000000000e+00
5.402499999999999858e+00,-7.727442590801594660e-05,2.154575043983484543e-04,-3.517436918540560703e-05,2.778586703239868916e-05,-3.380638624374194862e-04,0.000000000000000000e+00
5.405000000000000249e+00,-7.673689955853565763e-05,2.145639361834281687e-04,-3.510482490280342140e-05,2.784940557718846899e-05,-3.373057854391714764e-04,0.000000000000000000e+00
5.407499999999999751e+00,-7.620160442153850596e-05,2.136725346368828168e-04,-3.503512292277909850e-05,2.791202580920824864e-05,-3.365467936290527338e-04,0.000000000000000000e+00
5.410000000000000142e+00,-7.566853507868556413e-05,2.127833010852016370e-04,-3.496526553482858304e-05,2.797373275433682642e-05,-3.357869065762290450e-04,0.000000000000000000e+00
5.412500000000000533e+00,-7.513768610838085288e-05,2.118962368075731628e-04,-3.489525501590487455e-05,2.803453142106247906e-05,-3.350261437349790383e-04,0.000000000000000000e+00
5.415000000000000036e+00,-7.460905208588924822e-05,2.110113430361785537e-04,-3.482509363046146320e-05,2.809442680051035823e-05,-3.342645244451175656e-04,0.000000000000000000e+00
5.417500000000000426e+00,-7.408262758345364300e-05,2.101286209564838959e-04,-3.475478363049569111e-05,2.815342386647002245e-05,-3.335020679324138238e-04,0.000000000000000000e+00
5.419999999999999929e+00,-7.355840717041133600e-05,2.092480717075313106e-04,-3.468432725559207982e-05,2.821152757542309104e-05,-3.327387933090176098e-04,0.000000000000000000e+00
5.422500000000000320e+00,-7.303638541330975697e-05,2.083696963822289510e-04,-3.461372673296554925e-05,2.826874286657101321e-05,-3.319747195738768464e-04,0.000000000000000000e+00
5.424999999999999822e+00,-7.251655687602143272e-05,2.074934960276398883e-04,-3.454298427750457574e-05,2.832507466186297618e-05,-3.312098656131571683e-04,0.000000000000000000e+00
5.427500000000000213e+00,-7.199891611985822137e-05,2.066194716452699127e-04,-3.447210209181431620e-05,2.838052786602391139e-05,-3.304442502006618341e-04,0.000000000000000000e+00
5.429999999999999716e+00,-7.148345770368489608e-05,2.057476241913541693e-04,-3.440108236625960352e-05,2.843510736658262623e-05,-3.296778919982489269e-04,0.000000000000000000e+00
5.432500000000000107e+00,-7.097017618403191563e-05,2.048779545771427105e-04,-3.432992727900791480e-05,2.848881803390006099e-05,-3.289108095562476883e-04,0.000000000000000000e+00
5.435000000000000497e+00,-7.045906611520754445e-05,2.040104636691848815e-04,-3.425863899607226514e-05,2.854166472119764759e-05,-3.281430213138764778e-04,0.000000000000000000e+00
5.437500000000000000e+00,-6.995012204940926801e-05,2.031451522896126770e-04,-3.418721967135399976e-05,2.859365226458579696e-05,-3.273745455996582396e-04,0.000000000000000000e+00
5.440000000000000391e+00,-6.944333853683444914e-05,2.022820212164229859e-04,-3.411567144668555218e-05,2.864478548309248808e-05,-3.266054006318333124e-04,0.000000000000000000e+00
5.442499999999999893e+00,-6.893871012579034748e-05,2.014210711837586979e-04,-3.404399645187310760e-05,2.869506917869197565e-05,-3.258356045187745160e-04,0.000000000000000000e+00
5.445000000000000284e+00,-6.843623136280339349e-05,2.005623028821886444e-04,-3.397219680473920526e-05,2.874450813633359260e-05,-3.250651752594025095e-04,0.000000000000000000e+00
5.447499999999999787e+00,-6.793589679272777130e-05,1.997057169589865912e-04,-3.390027461116525950e-05,2.879310712397070165e-05,-3.242941307435931800e-04,0.000000000000000000e+00
5.450000000000000178e+00,-6.743770095885329684e-05,1.988513140184090106e-04,-3.382823196513401985e-05,2.884087089258970788e-05,-3.235224887525934342e-04,0.000000000000000000e+00
5.452499999999999680e+00,-6.694163840301264542e-05,1.979990946219718783e-04,-3.375607094877194295e-05,2.888780417623920349e-05,-3.227502669594279369e-04,0.000000000000000000e+00
5.455000000000000071e+00,-6.644770366568783396e-05,1.971490592887262239e-04,-3.368379363239151037e-05,2.893391169205921070e-05,-3.219774829293145231e-04,0.000000000000000000e+00
5.457500000000000462e+00,-6.595589128611605261e-05,1.963012084955327043e-04,-3.361140207453345148e-05,2.897919814031053997e-05,-3.212041541200665994e-04,0.000000000000000000e+00
5.459999999999999964e+00,-6.546619580239477825e-05,1.954555426773350944e-04,-3.353889832200891892e-05,2.902366820440422943e-05,-3.204302978825049244e-04,0.000000000000000000e+00
5.462500000000000355e+00,-6.497861175158625084e-05,1.946120622274325840e-04,-3.346628440994156919e-05,2.906732655093111314e-05,-3.196559314608655934e-04,0.000000000000000000e+00
5.464999999999999858e+00,-6.449313366982123159e-05,1.937707674977511810e-04,-3.339356236180956875e-05,2.911017782969147399e-05,-3.188810719932045549e-04,0.000000000000000000e+00
5.467500000000000249e+00,-6.400975609240211060e-05,1.929316587991138402e-04,-3.332073418948755257e-05,2.915222667372479153e-05,-3.181057365118034812e-04,0.000000000000000000e+00
5.469999999999999751e+00,-6.352847355390530977e-05,1.920947364015096167e-04,-3.324780189328846761e-05,2.919347769933959815e-05,-3.173299419435758020e-04,0.000000000000000000e+00
5.472500000000000142e+00,-6.304928058828304866e-05,1.912600005343617344e-04,-3.317476746200537561e-05,2.923393550614343360e-05,-3.165537051104696489e-04,0.000000000000000000e+00
5.475000000000000533e+00,-6.257217172896440576e-05,1.904274513867945716e-04,-3.310163287295316090e-05,2.927360467707288750e-05,-3.157770427298714488e-04,0.000000000000000000e+00
5.477500000000000036e+00,-6.209714150895575624e-05,1.895970891078996149e-04,-3.302840009201017744e-05,2.931248977842374699e-05,-3.149999714150069708e-04,0.000000000000000000e+00
5.480000000000000426e+00,-6.162418446094050498e-05,1.887689138070002763e-04,-3.295507107365980076e-05,2.935059535988122220e-05,-3.142225076753446490e-04,0.000000000000000000e+00
5.482499999999999929e+00,-6.115329511737818268e-05,1.879429255539156790e-04,-3.288164776103193941e-05,2.938792595455028025e-05,-3.134446679169955452e-04,0.000000000000000000e+00
5.485000000000000320e+00,-6.068446801060288460e-05,1.871191243792234143e-04,-3.280813208594442437e-05,2.942448607898606386e-05,-3.126664684431122807e-04,0.000000000000000000e+00
5.487499999999999822e+00,-6.021769767292104532e-05,1.862975102745211594e-04,-3.273452596894435779e-05,2.946028023322439470e-05,-3.118879254542897034e-04,0.000000000000000000e+00
5.490000000000000213e+00,-5.975297863670854255e-05,1.854780831926873736e-04,-3.266083131934936692e-05,2.949531290081237840e-05,-3.111090550489603503e-04,0.000000000000000000e+00
5.492499999999999716e+00,-5.929030543450720470e-05,1.846608430481407482e-04,-3.258705003528879017e-05,2.952958854883909085e-05,-3.103298732237940848e-04,0.000000000000000000e+00
5.495000000000000107e+00,-5.882967259912060692e-05,1.838457897170987885e-04,-3.251318400374478203e-05,2.956311162796634246e-05,-3.095503958740925292e-04,0.000000000000000000e+00
5.497500000000000497e+00,-5.837107466370927082e-05,1.830329230378352034e-04,-3.243923510059335002e-05,2.959588657245954061e-05,-3.087706387941864788e-04,0.000000000000000000e+00
5.500000000000000000e+00,-5.791450616188518655e-05,1.822222428109364009e-04,-3.236520519064529694e-05,2.962791780021863688e-05,-3.079906176778297931e-04,0.000000000000000000e+00
5.502500000000000391e+00,-5.745996162780573187e-05,1.814137487995567358e-04,-3.229109612768710203e-05,2.965920971280914877e-05,-3.072103481185925813e-04,0.000000000000000000e+00
5.504999999999999893e+00,-5.700743559626692024e-05,1.806074407296728911e-04,-3.221690975452171411e-05,2.968976669549326953e-05,-3.064298456102540090e-04,0.000000000000000000e+00
5.507500000000000284e+00,-5.655692260279602564e-05,1.798033182903371473e-04,-3.214264790300927011e-05,2.971959311726105253e-05,-3.056491255471963510e-04,0.000000000000000000e+00
5.509999999999999787e+00,-5.610841718374359060e-05,1.790013811339296495e-04,-3.206831239410775269e-05,2.974869333086168708e-05,-3.048682032247934616e-04,0.000000000000000000e+00
5.512500000000000178e+00,-5.566191387637478387e-05,1.782016288764095354e-04,-3.199390503791352583e-05,2.977707167283484546e-05,-3.040870938398034721e-04,0.000000000000000000e+00
5.514999999999999680e+00,-5.521740721896014129e-05,1.774040610975651693e-04,-3.191942763370184333e-05,2.980473246354211123e-05,-3.033058124907583994e-04,0.000000000000000000e+00
5.517500000000000071e+00,-5.477489175086568335e-05,1.766086773412632648e-04,-3.184488196996723534e-05,2.983168000719847864e-05,-3.025243741783490911e-04,0.000000000000000000e+00
5.520000000000000462e+00,-5.433436201264240934e-05,1.758154771156970311e-04,-3.177026982446385425e-05,2.985791859190393686e-05,-3.017427938058182498e-04,0.000000000000000000e+00
5.522499999999999964e+00,-5.389581254611516120e-05,1.750244598936331550e-04,-3.169559296424571211e-05,2.988345248967511170e-05,-3.009610861793438064e-04,0.000000000000000000e+00
5.525000000000000355e+00,-5.345923789447089796e-05,1.742356251126579952e-04,-3.162085314570684360e-05,2.990828595647701581e-05,-3.001792660084261970e-04,0.000000000000000000e+00
5.527499999999999858e+00,-5.302463260234633311e-05,1.734489721754225316e-04,-3.154605211462140112e-05,2.993242323225482596e-05,-2.993973479062732551e-04,0.000000000000000000e+00
5.530000000000000249e+00,-5.259199121591496900e-05,1.726645004498864727e-04,-3.147119160618368222e-05,2.995586854096576876e-05,-2.986153463901856995e-04,0.000000000000000000e+00
5.532499999999999751e+00,-5.216130828297350767e-05,1.718822092695611716e-04,-3.139627334504802145e-05,2.997862609061105718e-05,-2.978332758819371472e-04,0.000000000000000000e+00
5.535000000000000142e+00,-5.173257835302769940e-05,1.711020979337517006e-04,-3.132129904536867543e-05,3.000070007326789822e-05,-2.970511507081614985e-04,0.000000000000000000e+00
5.537500000000000533e+00,-5.130579597737752029e-05,1.703241657077978160e-04,-3.124627041083957924e-05,3.002209466512157856e-05,-2.962689851007330047e-04,0.000000000000000000e+00
5.540000000000000036e+00,-5.088095570920181463e-05,1.695484118233138915e-04,-3.117118913473402816e-05,3.004281402649762128e-05,-2.954867931971432988e-04,0.000000000000000000e+00
5.542500000000000426e+00,-5.045805210364230018e-05,1.687748354784279845e-04,-3.109605689994430529e-05,3.006286230189397310e-05,-2.947045890408874803e-04,0.000000000000000000e+00
5.544999999999999929e+00,-5.003707971788697723e-05,1.680034358380197109e-04,-3.102087537902119393e-05,3.008224362001331705e-05,-2.939223865818393032e-04,0.000000000000000000e+00
5.547500000000000320e+00,-4.961803311125296162e-05,1.672342120339573052e-04,-3.094564623421342903e-05,3.010096209379538841e-05,-2.931401996766296167e-04,0.000000000000000000e+00
5.549999999999999822e+00,-4.920090684526872153e-05,1.664671631653334618e-04,-3.087037111750706719e-05,3.011902182044939579e-05,-2.923580420890259444e-04,0.000000000000000000e+00
5.552500000000000213e+00,-4.878569548375571784e-05,1.657022882987004714e-04,-3.079505167066477555e-05,3.013642688148648278e-05,-2.915759274903061550e-04,0.000000000000000000e+00
5.554999999999999716e+00,-4.837239359290945506e-05,1.649395864683041103e-04,-3.071968952526502560e-05,3.015318134275226761e-05,-2.907938694596368481e-04,0.000000000000000000e+00
5.557500000000000107e+00,-4.796099574137996976e-05,1.641790566763166089e-04,-3.064428630274122615e-05,3.016928925445942677e-05,-2.900118814844454529e-04,0.000000000000000000e+00
5.560000000000000497e+00,-4.755149650035171596e-05,1.634206978930687244e-04,-3.056884361442076817e-05,3.018475465122033970e-05,-2.892299769607962296e-04,0.000000000000000000e+00
5.562500000000000000e+00,-4.714389044362288808e-05,1.626645090572807035e-04,-3.049336306156396457e-05,3.019958155207981811e-05,-2.884481691937623672e-04,0.000000000000000000e+00
5.565000000000000391e+00,-4.673817214768414077e-05,1.619104890762923499e-04,-3.041784623540294932e-05,3.021377396054784892e-05,-2.876664713977977023e-04,0.000000000000000000e+00
5.567499999999999893e+00,-4.633433619179678023e-05,1.611586368262920893e-04,-3.034229471718046821e-05,3.022733586463243537e-05,-2.868848966971090887e-04,0.000000000000000000e+00
5.570000000000000284e+00,-4.593237715807033209e-05,1.604089511525450310e-04,-3.026671007818858487e-05,3.024027123687246196e-05,-2.861034581260248630e-04,0.000000000000000000e+00
5.572499999999999787e+00,-4.553228963153958076e-05,1.596614308696200002e-04,-3.019109387980731897e-05,3.025258403437063043e-05,-2.853221686293662385e-04,0.000000000000000000e+00
5.575000000000000178e+00,-4.513406820024102602e-05,1.589160747616157835e-04,-3.011544767354319645e-05,3.026427819882645680e-05,-2.845410410628152831e-04,0.000000000000000000e+00
5.577499999999999680e+00,-4.473770745528876360e-05,1.581728815823862369e-04,-3.003977300106771493e-05,3.027535765656929210e-05,-2.837600881932813256e-04,0.000000000000000000e+00
5.580000000000000071e+00,-4.434320199094984400e-05,1.574318500557644169e-04,-2.996407139425572111e-05,3.028582631859142780e-05,-2.829793226992703974e-04,0.000000000000000000e+00
5.582500000000000462e+00,-4.395054640471901471e-05,1.566929788757858723e-04,-2.988834437522372377e-05,3.029568808058123174e-05,-2.821987571712488742e-04,0.000000000000000000e+00
5.584999999999999964e+00,-4.355973529739295416e-05,1.559562667069108787e-04,-2.981259345636810167e-05,3.030494682295634167e-05,-2.814184041120093398e-04,0.000000000000000000e+00
5.587500000000000355e+00,-4.317076327314392292e-05,1.552217121842457506e-04,-2.973682014040324723e-05,3.031360641089690279e-05,-2.806382759370340649e-04,0.000000000000000000e+00
5.589999999999999858e+00,-4.278362493959288638e-05,1.544893139137631791e-04,-2.966102592039961179e-05,3.032167069437885617e-05,-2.798583849748600039e-04,0.000000000000000000e+00
5.592500000000000249e+00,-4.239831490788206818e-05,1.537590704725215658e-04,-2.958521227982167983e-05,3.032914350820727800e-05,-2.790787434674402677e-04,0.000000000000000000e+00
5.594999999999999751e+00,-4.201482779274695481e-05,1.530309804088835163e-04,-2.950938069256584824e-05,3.033602867204976275e-05,-2.782993635705040248e-04,0.000000000000000000e+00
5.597500000000000142e+00,-4.163315821258777163e-05,1.523050422427333316e-04,-2.943353262299823456e-05,3.034232999046984045e-05,-2.775202573539198173e-04,0.000000000000000000e+00
5.600000000000000533e+00,-4.125330078954040323e-05,1.515812544656934416e-04,-2.935766952599239358e-05,3.034805125296045807e-05,-2.767414368020534561e-04,0.000000000000000000e+00
5.602500000000000036e+00,-4.087525014954679207e-05,1.508596155413401076e-04,-2.928179284696694936e-05,3.035319623397749166e-05,-2.759629138141280846e-04,0.000000000000000000e+00
5.605000000000000426e+00,-4.049900092242475426e-05,1.501401239054179853e-04,-2.920590402192314928e-05,3.035776869297330570e-05,-2.751847002045804472e-04,0.000000000000000000e+00
5.607499999999999929e+00,-4.012454774193732792e-05,1.494227779660538757e-04,-2.913000447748232663e-05,3.036177237443034646e-05,-2.744068077034203567e-04,0.000000000000000000e+00
5.610000000000000320e+00,-3.975188524586152508e-05,1.487075761039694725e-04,-2.905409563092328860e-05,3.036521100789479294e-05,-2.736292479565843069e-04,0.000000000000000000e+00
5.612499999999999822e+00,-3.938100807605659582e-05,1.479945166726931341e-04,-2.897817889021960948e-05,3.036808830801022134e-05,-2.728520325262926631e-04,0.000000000000000000e+00
5.615000000000000213e+00,-3.901191087853173663e-05,1.472835979987708688e-04,-2.890225565407684928e-05,3.037040797455134742e-05,-2.720751728914029490e-04,0.000000000000000000e+00
5.617499999999999716e+00,-3.864458830351328390e-05,1.465748183819762642e-04,-2.882632731196968428e-05,3.037217369245776222e-05,-2.712986804477645437e-04,0.000000000000000000e+00
5.620000000000000107e+00,-3.827903500551139911e-05,1.458681760955194936e-04,-2.875039524417894604e-05,3.037338913186773875e-05,-2.705225665085696923e-04,0.000000000000000000e+00
5.622500000000000497e+00,-3.791524564338619836e-05,1.451636693862554833e-04,-2.867446082182859276e-05,3.037405794815206591e-05,-2.697468423047058171e-04,0.000000000000000000e+00
5.625000000000000000e+00,-3.755321488041339406e-05,1.444612964748910220e-04,-2.859852540692257210e-05,3.037418378194790610e-05,-2.689715189851083713e-04,0.000000000000000000e+00
5.627500000000000391e+00,-3.719293738434939451e-05,1.437610555561910847e-04,-2.852259035238162649e-05,3.037377025919271042e-05,-2.681966076171070248e-04,0.000000000000000000e+00
5.629999999999999893e+00,-3.683440782749591554e-05,1.430629447991841534e-04,-2.844665700207998996e-05,3.037282099115814739e-05,-2.674221191867780299e-04,0.000000000000000000e+00
5.632500000000000284e+00,-3.647762088676405009e-05,1.423669623473666974e-04,-2.837072669088202065e-05,3.037133957448407239e-05,-2.666480645992905154e-04,0.000000000000000000e+00
5.634999999999999787e+00,-3.612257124373786346e-05,1.416731063189065971e-04,-2.829480074467872143e-05,3.036932959121253772e-05,-2.658744546792542445e-04,0.000000000000000000e+00
5.637500000000000178e+00,-3.576925358473744644e-05,1.409813748068458627e-04,-2.821888048042421322e-05,3.036679460882181622e-05,-2.651013001710663970e-04,0.000000000000000000e+00
5.639999999999999680e+00,-3.541766260088148052e-05,1.402917658793022141e-04,-2.814296720617208279e-05,3.036373818026047569e-05,-2.643286117392565078e-04,0.000000000000000000e+00
5.642500000000000071e+00,-3.506779298814930172e-05,1.396042775796699838e-04,-2.806706222111167307e-05,3.036016384398146692e-05,-2.635563999688314606e-04,0.000000000000000000e+00
5.645000000000000462e+00,-3.471963944744244941e-05,1.389189079268199627e-04,-2.799116681560427858e-05,3.035607512397625233e-05,-2.627846753656180954e-04,0.000000000000000000e+00
5.647499999999999964e+00,-3.437319668464574072e-05,1.382356549152983236e-04,-2.791528227121925951e-05,3.035147552980894814e-05,-2.620134483566086353e-04,0.000000000000000000e+00
5.650000000000000355e+00,-3.402845941068783004e-05,1.375545165155248409e-04,-2.783940986077006093e-05,3.034636855665052423e-05,-2.612427292902999337e-04,0.000000000000000000e+00
5.652499999999999858e+00,-3.368542234160126704e-05,1.368754906739899982e-04,-2.776355084835016091e-05,3.034075768531299374e-05,-2.604725284370347266e-04,0.000000000000000000e+00
5.655000000000000249e+00,-3.334408019858208037e-05,1.361985753134512835e-04,-2.768770648936891353e-05,3.033464638228365012e-05,-2.597028559893436984e-04,0.000000000000000000e+00
5.657499999999999751e+00,-3.300442770804887341e-05,1.355237683331286705e-04,-2.761187803058733095e-05,3.032803809975932800e-05,-2.589337220622821810e-04,0.000000000000000000e+00
5.660000000000000142e+00,-3.266645960170141191e-05,1.348510676088990432e-04,-2.753606671015375705e-05,3.032093627568068083e-05,-2.581651366937717318e-04,0.000000000000000000e+00
5.662500000000000533e+00,-3.233017061657875749e-05,1.341804709934898889e-04,-2.746027375763946996e-05,3.031334433376649254e-05,-2.573971098449339052e-04,0.000000000000000000e+00
5.665000000000000036e+00,-3.199555549511687947e-05,1.335119763166720962e-04,-2.738450039407419297e-05,3.030526568354800269e-05,-2.566296514004297162e-04,0.000000000000000000e+00
5.667500000000000426e+00,-3.166260898520581945e-05,1.328455813854516961e-04,-2.730874783198152095e-05,3.029670372040326213e-05,-2.558627711687936832e-04,0.000000000000000000e+00
5.669999999999999929e+00,-3.133132584024636791e-05,1.321812839842610070e-04,-2.723301727541425508e-05,3.028766182559149882e-05,-2.550964788827684670e-04,0.000000000000000000e+00
5.672500000000000320e+00,-3.100170081920623950e-05,1.315190818751486412e-04,-2.715730991998966323e-05,3.027814336628751753e-05,-2.543307841996401606e-04,0.000000000000000000e+00
5.674999999999999822e+00,-3.067372868667581456e-05,1.308589727979687792e-04,-2.708162695292464867e-05,3.026815169561610630e-05,-2.535656967015703796e-04,0.000000000000000000e+00
5.677500000000000213e+00,-3.034740421292338937e-05,1.302009544705695773e-04,-2.700596955307082747e-05,3.025769015268647686e-05,-2.528012258959282999e-04,0.000000000000000000e+00
5.679999999999999716e+00,-3.002272217394994872e-05,1.295450245889805986e-04,-2.693033889094952451e-05,3.024676206262671169e-05,-2.520373812156219894e-04,0.000000000000000000e+00
5.682500000000000107e+00,-2.969967735154348441e-05,1.288911808275995403e-04,-2.685473612878668472e-05,3.023537073661822474e-05,-2.512741720194287647e-04,0.000000000000000000e+00
5.685000000000000497e+00,-2.937826453333283608e-05,1.282394208393779298e-04,-2.677916242054769979e-05,3.022351947193025943e-05,-2.505116075923239749e-04,0.000000000000000000e+00
5.687500000000000000e+00,-2.905847851284108476e-05,1.275897422560060902e-04,-2.670361891197214321e-05,3.021121155195438313e-05,-2.497496971458110335e-04,0.000000000000000000e+00
5.690000000000000391e+00,-2.874031408953846531e-05,1.269421426880971830e-04,-2.662810674060841736e-05,3.019845024623900892e-05,-2.489884498182472748e-04,0.000000000000000000e+00
