time_s,x_m,v_m_s,theta1_rad,omega1_rad_s,theta2_rad,omega2_rad_s,force_N,push_N
1.100000000000000006e-01,7.857416621683304542e-03,1.406987576492814696e-01,3.170635561119961032e+00,4.780464278189651695e-01,3.143945010098969206e+00,8.287082239089335611e-02,9.761026007551796280e-01,0.000000000000000000e+00
1.125000000000000028e-01,8.212693010014805034e-03,1.435163224733319032e-01,3.171837840070460768e+00,4.837165637232828663e-01,3.144158867213262543e+00,8.824757770131462509e-02,9.671325049409251751e-01,0.000000000000000000e+00
1.150000000000000050e-01,8.574968036583020120e-03,1.462976552392900309e-01,3.173053842306743810e+00,4.890247801296997432e-01,3.144386411586441277e+00,9.382062842382579704e-02,9.581621098736256004e-01,0.000000000000000000e+00
1.175000000000000072e-01,8.944151030986793871e-03,1.490426858091231654e-01,3.174282661083188462e+00,4.939695664955292553e-01,3.144628133830168260e+00,9.958982546536500335e-02,9.491934842422650176e-01,0.000000000000000000e+00
1.199999999999999956e-01,9.320151162891698871e-03,1.517513563282738565e-01,3.175523386229954781e+00,4.985496939058972066e-01,3.144884523826066314e+00,1.055547337887729337e-01,9.402285996672272717e-01,0.000000000000000000e+00
1.224999999999999978e-01,9.702877472293241351e-03,1.544236208301373037e-01,3.176775104855917409e+00,5.027642139640092767e-01,3.145156070010272753e+00,1.117146320055902586e-01,9.312692578254484488e-01,0.000000000000000000e+00
1.250000000000000000e-01,1.009223889868543327e-02,1.570594448295281609e-01,3.178036902048076762e+00,5.066124573783634677e-01,3.145443258657437458e+00,1.180685123382222840e-01,9.223171587560006213e-01,0.000000000000000000e+00
1.275000000000000022e-01,1.048814430919495569e-02,1.596588047927409992e-01,3.179307861567041815e+00,5.100940317996005557e-01,3.145746573165084659e+00,1.246150809494121353e-01,9.133737601074364276e-01,0.000000000000000000e+00
1.300000000000000044e-01,1.089050252502378642e-02,1.622216873899687273e-01,3.180587066535324858e+00,5.132088185335589303e-01,3.146066493339255032e+00,1.313527586351641852e-01,9.044402817812078332e-01,0.000000000000000000e+00
1.325000000000000067e-01,1.129922234592447942e-02,1.647480886266275424e-01,3.181873600116707834e+00,5.159569685201220723e-01,3.146403494682330493e+00,1.382796818773308900e-01,8.955176291532732646e-01,0.000000000000000000e+00
1.350000000000000089e-01,1.171421257246724884e-02,1.672380130512069185e-01,3.183166546185105528e+00,5.183388983713564935e-01,3.146758047683935633e+00,1.453937042523734124e-01,8.866065192530498962e-01,0.000000000000000000e+00
1.375000000000000111e-01,1.213538202640154599e-02,1.696914728633063529e-01,3.184464989983517125e+00,5.203552857701457812e-01,3.147130617115798668e+00,1.526923981880922987e-01,8.777073001300392807e-01,0.000000000000000000e+00
1.400000000000000133e-01,1.256263956835911022e-02,1.721084867899367599e-01,3.185768018769469911e+00,5.220070637092357746e-01,3.147521661331429854e+00,1.601730570585265245e-01,8.688199837518152391e-01,0.000000000000000000e+00
1.425000000000000155e-01,1.299589411270916060e-02,1.744890788683390037e-01,3.187074722445621067e+00,5.232954141299774875e-01,3.147931631571449174e+00,1.678326976088781730e-01,8.599441586247791314e-01,0.000000000000000000e+00
1.449999999999999900e-01,1.343505463939549671e-02,1.768332773958439241e-01,3.188384194174279429e+00,5.242217620078030160e-01,3.148360971275383058e+00,1.756680627038141596e-01,8.510791848959595729e-01,0.000000000000000000e+00
1.474999999999999922e-01,1.388003020334164367e-02,1.791411138132421865e-01,3.189695530977645355e+00,5.247877689604546481e-01,3.148810115400724197e+00,1.836756243857165793e-01,8.422239644460101093e-01,0.000000000000000000e+00
1.499999999999999944e-01,1.433072994054372142e-02,1.814126213229312057e-01,3.191007834319738556e+00,5.249953255952812814e-01,3.149279489750005823e+00,1.918515872277558321e-01,8.333770016969501704e-01,0.000000000000000000e+00
1.524999999999999967e-01,1.478706307071249448e-02,1.836478334201823992e-01,3.192320210668964986e+00,5.248465433169838823e-01,3.149769510306618336e+00,2.001918919708046418e-01,8.245362916485002858e-01,0.000000000000000000e+00
1.549999999999999989e-01,1.524893889634377879e-02,1.858467827201679134e-01,3.193631772040373296e+00,5.243437471310234965e-01,3.150280582580061495e+00,2.086922194372296535e-01,8.156996217721877995e-01,0.000000000000000000e+00
1.575000000000000011e-01,1.571626679921385786e-02,1.880094997472634977e-01,3.194941636521122952e+00,5.234894681220831902e-01,3.150813100961315172e+00,2.173479947035655835e-01,8.068642520299761367e-01,0.000000000000000000e+00
1.600000000000000033e-01,1.618895623314425825e-02,1.901360113798737372e-01,3.196248928774135578e+00,5.222864343952651200e-01,3.151367448088939316e+00,2.261543915120173276e-01,7.980270149636612409e-01,0.000000000000000000e+00
1.625000000000000056e-01,1.666691671294957475e-02,1.922263392276844507e-01,3.197552780519189231e+00,5.207375615952414272e-01,3.151943994226491519e+00,2.351063369098272404e-01,7.891841769143288499e-01,0.000000000000000000e+00
1.650000000000000078e-01,1.715005779951977657e-02,1.942804984520492828e-01,3.198852330990892057e+00,5.188459450484753654e-01,3.152543096651820864e+00,2.441985161119427650e-01,7.803318559060340442e-01,0.000000000000000000e+00
1.675000000000000100e-01,1.763828908246076535e-02,1.962992010337329951e-01,3.200146727378864853e+00,5.166176570134112245e-01,3.153165099058780285e+00,2.534253930200101035e-01,7.728038568125457086e-01,0.000000000000000000e+00
1.700000000000000122e-01,1.813153231952847194e-02,1.982914184314417960e-01,3.201435173663813583e+00,5.140918494111350601e-01,3.153810331247260734e+00,2.627813941117362884e-01,7.678819798809135566e-01,0.000000000000000000e+00
1.725000000000000144e-01,1.862972626370230922e-02,2.002597332112719952e-01,3.202716950273422292e+00,5.112823952287316454e-01,3.154479108728136527e+00,2.722606168287080020e-01,7.628796495710945536e-01,0.000000000000000000e+00
1.750000000000000167e-01,1.913281093851930403e-02,2.022039810350054478e-01,3.203991351874707849e+00,5.081923950952522695e-01,3.155171731898423815e+00,2.818569034193942890e-01,7.578177495953771770e-01,0.000000000000000000e+00
1.774999999999999911e-01,1.964072604060761520e-02,2.041240635218195543e-01,3.205257681426614269e+00,5.048253765711750995e-01,3.155888485522128306e+00,2.915639061380559394e-01,7.527149063250444527e-01,0.000000000000000000e+00
1.799999999999999933e-01,2.015341109595433430e-02,2.060199414715210287e-01,3.206515251208370554e+00,5.011852634333308076e-01,3.156629638262193893e+00,3.013750928309999466e-01,7.475877279411498044e-01,0.000000000000000000e+00
1.824999999999999956e-01,2.067080559965408723e-02,2.078916282228621959e-01,3.207763383772513244e+00,4.972763453167911019e-01,3.157395442226689664e+00,3.112837527321355435e-01,7.424506534333330521e-01,0.000000000000000000e+00
1.849999999999999978e-01,2.119284913961980155e-02,2.097391839372653444e-01,3.209001412824062704e+00,4.931032508770496481e-01,3.158186132529731349e+00,3.212830024650819016e-01,7.373167076598671210e-01,0.000000000000000000e+00
1.875000000000000000e-01,2.171948150723473220e-02,2.115627101712891922e-01,3.210228684037320868e+00,4.886709219549603689e-01,3.159001926867651910e+00,3.313657922163136260e-01,7.321969180183628412e-01,0.000000000000000000e+00
1.900000000000000022e-01,2.225064279327850988e-02,2.133623439788151221e-01,3.211444555803311562e+00,4.839845857424883158e-01,3.159843025110752546e+00,3.415249120373992642e-01,7.271006063213932835e-01,0.000000000000000000e+00
