time_s,x_m,v_m_s,theta_rad,omega_rad_s,controller_force_N,disturbance_N
3.300000000000000155e-01,6.778320173613547328e-02,3.179165865907515598e-01,3.196967094023104444e-02,-2.139611391297303322e-01,2.668739864794696937e-01,0.000000000000000000e+00
3.350000000000000200e-01,6.937551163805415200e-02,3.189938843703388760e-01,3.090216593836642156e-02,-2.130313520664803839e-01,2.519198029664214689e-01,0.000000000000000000e+00
3.400000000000000244e-01,7.097300673524808978e-02,3.199908745925458264e-01,2.983945079708487033e-02,-2.120455345845865813e-01,2.371703331139837223e-01,0.000000000000000000e+00
3.450000000000000289e-01,7.257528863048848256e-02,3.209088119110538595e-01,2.878180061109080964e-02,-2.110057021232282504e-01,2.226246762369359367e-01,0.000000000000000000e+00
3.500000000000000333e-01,7.418196517619581043e-02,3.217489415171458922e-01,2.772948050998541233e-02,-2.099138254139379656e-01,2.082818988536100369e-01,0.000000000000000000e+00
3.549999999999999822e-01,7.579265042691096799e-02,3.225124990538119074e-01,2.668274587987339713e-02,-2.087718312512442387e-01,1.941410359319862833e-01,0.000000000000000000e+00
3.599999999999999867e-01,7.740696459134982499e-02,3.232007105350225840e-01,2.564184258114540413e-02,-2.075816032518406073e-01,1.802010921114466369e-01,0.000000000000000000e+00
3.649999999999999911e-01,7.902453398406690532e-02,3.238147922700875814e-01,2.460700716249259942e-02,-2.063449826025756662e-01,1.664610429000714653e-01,0.000000000000000000e+00
3.699999999999999956e-01,8.064499097675345562e-02,3.243559507930124930e-01,2.357846707120869051e-02,-2.050637687975394863e-01,1.529198358474094244e-01,0.000000000000000000e+00
3.750000000000000000e-01,8.226797394919450890e-02,3.248253827967642060e-01,2.255644085983323638e-02,-2.037397203645045229e-01,1.395763916926809900e-01,0.000000000000000000e+00
3.800000000000000044e-01,8.389312723990945131e-02,3.252242750723519094e-01,2.154113838918885263e-02,-2.023745555809622343e-01,1.264296054884161968e-01,0.000000000000000000e+00
3.850000000000000089e-01,8.552010109649978153e-02,3.255538044526286034e-01,2.053276102786377733e-02,-2.009699531799813144e-01,1.134783476995568918e-01,0.000000000000000000e+00
3.900000000000000133e-01,8.714855162572746061e-02,3.258151377607151344e-01,1.953150184819014631e-02,-1.995275530460985103e-01,1.007214652780847874e-01,0.000000000000000000e+00
3.950000000000000178e-01,8.877814074334677841e-02,3.260094317629472771e-01,1.853754581876732033e-02,-1.980489569014396156e-01,8.815778271327079363e-02,0.000000000000000000e+00
